"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.393298880829711,1.29286406848774,0.304207449503762,0.760969849750699
"age",-0.0243474826637822,0.0232327156347956,-1.04798263993371,0.29464660525575
