"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.04774255378421,0.0970635608648053,-10.7943964186885,3.65858507914357e-27
"wealth",-1.6195132918927e-07,2.60488194262278e-07,-0.621722338119501,0.534124460549293
