"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.11860348992121,0.105488167468268,-29.5635384021561,4.39937452051764e-192
"wealth",-4.68181728137573e-07,4.68784142282374e-07,-0.998714943423922,0.31793279958762
