"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.788745463012224,0.411083831949054,-1.9186973597881,0.0550226458494999
"wealth",-1.30075568985277e-07,2.56061382042837e-07,-0.507985889740752,0.611463238735413
"age",-0.0213714036907636,0.00636113464623036,-3.35968421976863,0.00078031607855237
