"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.65742894982074,0.192871280473791,-8.59344608357059,8.43991037089137e-18
"age",0.00736578238451792,0.00285464786086771,2.58027705815841,0.00987210765370058
