"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.33898688728841,0.938008319043441,1.42747869086479,0.15344196307188
"wealth",-8.37382543010159e-07,7.27625321136973e-07,-1.15084304886708,0.249796810905127
"HRS_subset_wealth_gradient[, wealth_gradient_cov1]",-0.0742625137923618,0.0172318467149275,-4.30960854172583,1.63543775886345e-05
"HRS_subset_wealth_gradient[, wealth_gradient_cov2]",0.00580584261579293,0.0710892379964337,0.0816697826481724,0.934909308017687
