"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.30204544028572,0.0628241526109758,-36.6426819083516,5.98466366996559e-294
"wealth",1.20930274442717e-07,7.86700411526851e-08,1.53718331236172,0.124248425664915
