"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.79173877169097,2.87165743193379,-2.36509365503161,0.0180255119297936
"wealth",-2.494398203232e-07,7.57108433784063e-07,-0.329463798304938,0.74180515267306
"age",0.0493188141834485,0.0387985405897808,1.27115127099494,0.203674838326392
