"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.77472207278997,2.89566596896424,-2.33960758782313,0.0193040106726993
"wealth",-2.4751702889459e-07,7.55051320668873e-07,-0.327814841347902,0.743051665090532
"age",0.0492804155969046,0.0387760944694768,1.27089683144073,0.20376535380581
"sex",-0.0339980283212024,0.78174333705326,-0.0434900135501713,0.965310925028241
