"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.64743748640769,0.194112572999269,-8.48702101544911,2.1200144094405e-17
"age",0.00729623384088347,0.00287158461030139,2.54083888550917,0.0110586865874647
