"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.32910630268346,0.680426220136405,3.4230108037526,0.000619316157741697
"age",-0.0827783148732807,0.0107915302923911,-7.67067437429573,1.71094394508804e-14
