"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.34320406246347,0.0649438423373681,-36.0804654934192,4.59260198821851e-285
"wealth",-3.51294229344556e-07,1.47075731540226e-07,-2.38852614000751,0.0169161048939489
