"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.799957465510317,0.408165395190171,1.95988556339423,0.0500091673631805
"age",-0.0508828703267876,0.00652031201903606,-7.80374776210632,6.0095248735942e-15
