"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.01473134556585,0.397039132904575,2.55574642766946,0.0105960303387834
"age",-0.0614660067312579,0.00634788389053254,-9.68291288738449,3.5641362195584e-22
