"","mean_ELSA_age","mean_HRS_age","sd_ELSA_age","sd_HRS_age","mean_ELSA_BMI","mean_HRS_BMI","sd_ELSA_BMI","sd_HRS_BMI","mean_ELSA_wealth","mean_HRS_wealth","sd_ELSA_wealth","sd_HRS_wealth","low_SES_ELSA_n","low_SES_HRS_n","female_ELSA_n","female_HRS_n"
"1",67.105135552127,66.91141760273,8.50084094737279,10.5512847265583,30.1754220123007,37.009282122858,4.26973282207551,18.5787717753134,465131.542106411,345627.134190265,688463.026248323,858201.220192375,3993,6308,2188,3106
