"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.80516396114466,0.244210036823302,-15.5815215895401,9.72128902859734e-55
"wealth",-3.15358492781119e-06,9.31428665801046e-07,-3.38575034632314,0.000709839296357309
