"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.0178088714944026,0.495908660279639,-0.0359115960676313,0.971352849507723
"age",-0.0458546958108777,0.00777178809509149,-5.9001474628263,3.63176830781638e-09
