"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.0556517559981991,0.299899434251143,0.185568059296821,0.852783503446766
"wealth",2.34763996222392e-07,7.3588405617784e-08,3.19023077414871,0.00142159225898646
"HRS_subset_wealth_gradient[, wealth_gradient_cov1]",-0.0202718446410411,0.00461788644864462,-4.38985342460966,1.1342708971934e-05
