"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.03186506926103,0.156215060360612,-19.4082763996133,6.56940385815599e-84
"wealth",2.38200640243775e-07,6.11235199714472e-07,0.389703734920774,0.69675563438489
