"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.339907845603116,0.526657066980108,0.645406407536071,0.518663852155278
"age",-0.0387583897496031,0.00824497578662645,-4.70084943275032,2.59081500564582e-06
