"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.35210686360009,0.893035760439215,1.51405679760808,0.130011434684777
"age",-0.075945570331829,0.0149986718854146,-5.06348634812674,4.11657874381856e-07
