"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.53950669248752,0.10355585645097,-14.8664377394862,5.44336266428751e-50
"wealth",-2.45116913787068e-06,3.61414571221157e-07,-6.78215360711277,1.18397487936286e-11
