"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.31493809526955,0.890362647921987,1.47685675981408,0.1397140378651
"wealth",-8.41766823314578e-07,7.25869635715089e-07,-1.15966667001481,0.246184545236807
"age",-0.0735805802696005,0.0150661654658285,-4.88382929528341,1.04045159674882e-06
