"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.29545803003897,0.428634791256656,-7.68826538876479,1.49143198564678e-14
"wealth",-1.78648777458093e-07,6.70451600204978e-07,-0.266460364034442,0.789884681159962
