"","analysis_variable_name","N_ELSA_subset","N_HRS_subset","N_ELSA_discrimYES","N_HRS_discrimYES","cross_country_OR_UK","CI1_UK","CI2_UK","cross_country_OR_USA","CI1_USA","CI2_USA","chi_value_cross_national","pvalue_cross_national"
"L.R. Chisq","age_discrimination","8671","7927","1328","1331","1.2553695668016","1.09656484634676","1.43717241575086","0.655139000638134","0.441066444867734","0.973112135714234","1.9997182906454","0.157328445055254"
