"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.59423336159377,0.245293342415176,-6.49929323762655,8.0698228169238e-11
"wealth",3.9028061842849e-07,3.50501519249135e-07,1.1134919450979,0.265497205849975
