"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.46667925644725,0.0744432377403996,-19.7019810121894,2.07346212447118e-86
"wealth",-1.90304798921423e-06,2.35550985257241e-07,-8.07913406575625,6.52282857706584e-16
