"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.434315591728608,0.24417579687893,1.77870041699487,0.0752888907973358
"wealth",5.93466421344838e-08,5.57106527651001e-08,1.06526560341547,0.286755753555557
"age",-0.0344730360868649,0.00376944367194203,-9.14539096139465,5.94145600399031e-20
