"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.1573246078876,0.0837574475550395,-25.756809344864,2.70423120761247e-146
"wealth",-2.24555006692704e-07,2.56160778805575e-07,-0.876617442138326,0.380694462120251
