"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.536325456312183,0.37812792643252,1.41837039483487,0.156082654300765
"wealth",-1.99041941457946e-06,2.36748156621667e-07,-8.40732803575839,4.19456704205589e-17
"age",-0.0336078530219825,0.00575041907581424,-5.84441804656189,5.0834222447048e-09
"sex",0.430153410921623,0.0968652591594602,4.4407397931337,8.96501445214863e-06
