"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.352314874525664,1.29152991479897,0.272788783665536,0.785015582030977
"wealth",-2.32740714718847e-07,4.38489469236747e-07,-0.530778344857324,0.595572388062515
"age",-0.023261214947715,0.023253178628077,-1.00034560090758,0.317143286159891
