"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.278568690479804,1.44142800130363,-0.193258830984181,0.846756266592328
"age",-0.0184043700213648,0.0229677381063226,-0.801313996884108,0.422949889792487
