"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.720590611518581,0.843620205750794,0.854164713702275,0.393013731523682
"wealth",-3.45419270099846e-08,2.59754328775942e-07,-0.132979216064498,0.894209817680578
"age",-0.0312104300665638,0.0148632400557244,-2.09984027369211,0.0357428941570995
