"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.494276591750877,1.46817593787613,-0.336660327280598,0.736372973453257
"wealth",3.82720544935481e-07,3.52161289978534e-07,1.08677630343417,0.277135682697963
"age",-0.0175138124994191,0.0231932429822377,-0.755125642103256,0.450173598892339
