"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.797751114863157,0.408471845632998,1.95301371047227,0.0508179706092203
"age",-0.0508139170369201,0.00652457024967776,-7.7880864321186,6.8031639472273e-15
