"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.01996124429609,0.525144469661495,-1.9422488538317,0.0521069814604368
"wealth",-3.6088787916481e-07,3.97535736009048e-07,-0.907812421564526,0.36397733448353
"data_both_countries[, wealth_gradient_cov1]",-0.0273444600504153,0.00841073248910655,-3.25113895678306,0.00114943663354919
"data_both_countries[, wealth_gradient_cov2]",-0.00119226594261697,0.02005285664271,-0.0594561644687368,0.952588779361364
