"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.683677716406515,0.824466496872354,-0.82923650506124,0.406970592030925
"wealth",-1.10696526978678e-06,3.81068519363966e-07,-2.9048982362395,0.00367372522787016
"ELSA_subset_wealth_gradient[, wealth_gradient_cov1]",-0.017300809525181,0.0115732550834943,-1.49489572297213,0.134941658690573
"ELSA_subset_wealth_gradient[, wealth_gradient_cov2]",-0.0216552312472719,0.0297303236661752,-0.728388681214042,0.466375690043063
