"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.38728546536313,0.0721828358032678,-33.0727580704866,7.32538482513065e-240
"scale(wealth)",-0.621060330376381,0.137441980519588,-4.51870911659241,6.22178035730178e-06
"scale(data_both_countries[, wealth_gradient_cov1])",-0.135893483657768,0.0653718085092011,-2.0787780965038,0.0376377510049536
