"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-7.02421156892706,3.12724976692128,-2.24613065551278,0.0246956402977592
"wealth",-2.39076076452317e-07,7.61627990641907e-07,-0.313901378875035,0.753595943089178
"HRS_subset_wealth_gradient[, wealth_gradient_cov1]",0.0550772582615254,0.0498046694869324,1.1058653501551,0.268784804258055
"HRS_subset_wealth_gradient[, wealth_gradient_cov2]",-0.0498540972465066,0.271232709605056,-0.183805623293369,0.854165944551038
