"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.55209259635087,0.770286830404991,-2.01495408604459,0.0439094601068444
"wealth",-8.95013132038891e-07,3.40832240494195e-07,-2.62596381944723,0.00864040010408686
"data_both_countries[, wealth_gradient_cov1]",-0.00813314093051286,0.0108363334659822,-0.75054361847065,0.452927363764477
"data_both_countries[, wealth_gradient_cov2]",-0.0100135639226709,0.0199227120597695,-0.502620521374273,0.615231098445697
