"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.5540039993116,0.726361146500607,-3.51616274027876,0.0004378325232817
"age",-0.0118407894719945,0.0109015484385579,-1.08615666285667,0.277409686925976
