"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.64262517545056,0.667881193082147,2.45945714966183,0.0139147307371245
"wealth",1.65667823987037e-07,8.57351541648095e-08,1.93232082686377,0.0533199193707852
"HRS_subset_wealth_gradient[, wealth_gradient_cov1]",-0.0666272165565227,0.0109729199610656,-6.07196778915102,1.26352280933702e-09
