"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.80836121415792,0.0406414489651154,-44.4954906925226,0
"wealth",6.26394672082253e-08,5.52100580953086e-08,1.13456622523547,0.256557111202831
